date,no2,o3,co,so2,pm10,pm25,코막힘,인후염,기관지염,알레르기비염,호흡기질환,감기약,비염약,기침약,콧물약,알레르기약
2023-05-08,0.026158,0.028224,0.43170212765957444,0.002822,35.020833333333336,21.9375,19.11148,93.58759,78.45766,38.13914,10.22632,21.77391,19.40869,19.86086,8.97391,11.02608
2023-05-09,0.031139999999999998,0.043328,0.48808510638297875,0.003512244897959184,50.68,28.58,19.90779,84.19949,67.56077,37.80385,9.38809,21.14782,21.77391,16.8,8.93913,10.67826
2023-05-10,0.030299999999999997,0.04426,0.49446808510638296,0.0036680000000000003,55.78,32.28,19.90779,87.72003,65.59094,35.79212,8.71751,19.86086,23.65217,16.5913,8.62608,10.88695
2023-05-11,0.028956,0.048440000000000004,0.48937499999999995,0.002784758713474975,49.94,25.84,21.37468,86.88181,65.84241,42.91701,8.88516,17.3913,22.46956,18.01739,8.45217,11.5826
2023-05-12,0.033159999999999995,0.042198,0.5116326530612245,0.002784758713474975,53.72,31.18,16.97401,81.72673,59.89103,30.80469,7.46018,17.84347,17.66956,17.11304,7.16521,10.57391
2023-05-13,0.01806,0.04888,0.4097916666666667,0.003176,41.34,24.84,15.67476,64.83654,50.29337,27.4518,10.98072,17.07826,14.57391,14.53913,5.53043,9.6
2023-05-14,0.015146,0.04523,0.3529787234042553,0.0030619999999999996,23.48,13.0,15.8005,55.11316,45.80888,23.84744,10.60352,14.81739,14.01739,15.26956,6.29565,9.04347
2023-05-15,0.02308,0.050982,0.425,0.0030359999999999996,37.2,20.42,19.74015,91.53394,80.72087,34.2414,11.35792,21.6,18.4,18.88695,6.85217,10.33043
2023-05-16,0.02322,0.0299596933781823,0.5110416666666667,0.0033285714285714286,57.52,31.54,18.27326,89.8575,68.27326,33.36127,9.0528,18.46956,18.53913,16.34782,6.95652,9.25217
2023-05-17,0.01516,0.042584,0.39653061224489794,0.002926530612244898,35.98,14.32,17.60268,83.8642,70.11735,30.72087,8.84325,20.66086,19.30434,18.50434,6.67826,9.3913
2023-05-18,0.015664,0.030912000000000002,0.3789130434782609,0.0025428571428571427,34.6,18.06122448979592,16.42917,84.95389,63.45347,27.36797,9.72338,25.63478,15.7913,18.60869,6.12173,9.04347
2023-05-19,0.014066,0.040396,0.3462790697674419,0.0024836734693877553,22.86,12.38,13.87259,75.73344,65.33948,24.51802,8.59178,19.89565,13.66956,16.13913,5.91304,9.35652
2023-05-20,0.014556,0.042696,0.36978723404255315,0.002712,24.72,14.08,13.9145,59.63956,51.63453,20.87175,4.98742,14.05217,12.90434,14.95652,4.86956,9.49565
2023-05-21,0.009328571428571429,0.044862,0.3506382978723404,0.002556,30.244910099077355,21.64,12.95054,49.20368,46.81475,19.11148,5.82564,12.90434,11.89565,13.84347,5.35652,10.1913
2023-05-22,0.018166,0.034238,0.4056521739130435,0.0028039999999999996,31.262628533251103,30.96,16.09388,91.3663,82.10393,27.4518,8.84325,19.51304,17.87826,19.61739,7.30434,9.70434
2023-05-23,0.019299999999999998,0.033228,0.34479166666666666,0.002714,63.32,16.54,15.71668,79.50544,71.33277,26.15255,8.88516,22.05217,16.24347,18.95652,7.7913,10.43478
2023-05-24,0.02736,0.037587999999999996,0.4440425531914894,0.003572,39.4,16.88,13.74685,81.68482,62.74098,27.66135,7.04107,23.30434,16.31304,18.4,6.43478,10.4
2023-05-25,0.018946,0.049122000000000006,0.3651063829787234,0.003138,34.42,13.673469387755102,15.75859,81.18189,63.57921,25.64962,8.08885,16.17391,17.25217,15.82608,6.12173,9.66956
2023-05-26,0.018342,0.050134,0.35770833333333335,0.0029980000000000002,32.26,13.24,14.50125,73.59597,59.63956,25.39815,5.82564,16.66086,14.64347,15.7913,5.80869,9.35652
2023-05-27,0.021349999999999997,0.021394000000000003,0.4452083333333334,0.0026379999999999997,29.16,15.46,11.56747,52.59849,42.58172,16.68063,4.5264,14.22608,11.44347,14.57391,5.49565,8.48695
2023-05-28,0.011859999999999999,0.018372,0.34044444444444444,0.002298,10.14,5.0,11.44174,45.85079,36.1274,14.04023,4.35875,13.9826,8.41739,12.62608,4.83478,9.21739
2023-05-29,0.015373469387755101,0.019338,0.4026086956521739,0.002454,13.36,6.18,12.61525,66.26152,48.1559,18.65046,6.16093,17.49565,11.26956,16.13913,4.69565,9.42608
2023-05-30,0.01772857142857143,0.024718,0.45652173913043476,0.0026539999999999997,36.24,19.86,14.54316,81.43336,69.69823,20.20117,8.84325,20.93913,13.66956,16.34782,4.52173,10.74782
2023-05-31,0.016496,0.039796,0.36836734693877554,0.002644,27.44,12.84,13.41156,74.51802,58.17267,22.46437,7.71165,15.89565,15.65217,15.37391,5.91304,8.55652
2023-06-01,0.021966,0.04206000000000001,0.44920000000000004,0.0028539999999999998,38.68,21.877551020408163,12.65716,74.51802,57.62782,19.32103,6.58005,14.9913,13.87826,14.33043,5.87826,8.90434
2023-06-02,0.016424,0.041097999999999996,0.39204081632653065,0.0025740000000000003,31.82,17.12,11.48365,73.13495,56.45431,18.0637,5.78373,14.12173,12.45217,13.9826,5.3913,8.69565
2023-06-03,0.015404,0.045048000000000005,0.369375,0.0029142857142857143,34.06,13.82,10.26823,83.31936,45.76697,17.22548,3.47862,11.93043,12.69565,12.24347,4.48695,8.83478
2023-06-04,0.01219591836734694,0.06487,0.39229166666666665,0.003095918367346939,37.06,18.32,10.31014,90.65381,40.27661,19.86588,3.56244,11.93043,10.85217,12.62608,4.17391,8.83478
2023-06-05,0.015558,0.05137,0.36041666666666666,0.0029102040816326533,30.94,15.02,13.87259,90.19279,67.01592,26.15255,5.99329,15.96521,15.54782,15.89565,5.84347,10.92173
2023-06-06,0.010820000000000001,0.053674,0.30624999999999997,0.002597959183673469,20.5,10.34,11.31601,57.33445,43.71332,19.86588,4.23302,13.04347,10.9913,13.87826,4.76521,9.21739
2023-06-07,0.01668,0.049882,0.4070833333333333,0.002569387755102041,34.9,19.38,14.2917,80.93042,65.4233,23.47024,8.63369,15.16521,13.42608,15.02608,6.60869,10.50434
2023-06-08,0.015294,0.039368,0.40020833333333333,0.00263265306122449,20.88,11.326530612244898,11.90276,69.32103,59.93294,21.54233,6.37049,14.12173,12.3826,14.4,5.07826,9.28695
2023-06-09,0.019496,0.05346,0.42219999999999996,0.002632,25.3,13.44,10.9388,70.53646,57.66974,20.41072,5.49036,12.83478,11.7913,13.63478,5.1826,9.46086
2023-06-10,0.017532000000000002,0.058444,0.4495918367346939,0.002726,34.14,20.2,9.26236,53.64626,42.41408,15.21374,3.93964,10.53913,11.37391,11.93043,4.62608,8.76521
2023-06-11,0.01048,0.053686,0.39224489795918366,0.0023857142857142857,21.46,12.938775510204081,8.84325,45.85079,35.33109,15.59094,3.60435,11.13043,8.83478,10.92173,4.31304,9.94782
2023-06-12,0.020987999999999996,0.043558000000000006,0.453265306122449,0.00283265306122449,30.66,18.18,11.77703,74.14082,59.22045,22.79966,7.12489,12.41739,12.76521,14.71304,5.73913,9.32173
2023-06-13,0.017882,0.045242,0.39645833333333336,0.0027653061224489797,27.6,15.38,12.07041,69.74015,53.52053,21.66806,6.53813,12.03478,11.61739,12.62608,5.28695,8.69565
2023-06-14,0.020072,0.040330000000000005,0.4322448979591837,0.0025979999999999996,30.9,19.38,11.77703,68.0637,50.83822,19.9497,4.40067,12.3826,10.33043,13.42608,4.66086,8.0
2023-06-15,0.020582,0.04,0.4506,0.002728,31.88,20.58,10.05867,67.26739,50.0,18.31517,5.49036,12.0,10.74782,10.53913,3.82608,8.10434
2023-06-16,0.01975,0.044248,0.4174,0.002898,27.0,16.387755102040817,9.63956,59.0528,45.34786,16.30343,5.23889,11.16521,11.09565,10.85217,4.10434,8.31304
2023-06-17,0.021425999999999997,0.044212,0.4036734693877551,0.00292,22.26530612244898,12.4,8.88516,51.5088,36.46269,14.50125,3.56244,9.21739,11.06086,9.25217,4.27826,8.27826
2023-06-18,0.014876,0.045568,0.4163265306122449,0.0029,27.24,16.020833333333332,8.96898,43.96479,33.61274,14.50125,3.85582,7.61739,8.97391,8.76521,3.93043,8.10434
2023-06-19,0.022275999999999997,0.058567999999999995,0.5093877551020408,0.0030819999999999997,45.14,28.102040816326532,10.68734,78.16429,52.22129,19.90779,5.95138,12.27826,12.34782,11.23478,4.90434,9.46086
2023-06-20,0.022418,0.035074,0.45999999999999996,0.003124,35.98,20.74,11.14836,64.54316,46.14417,18.14752,6.0352,12.5913,10.50434,10.88695,4.20869,8.45217
2023-06-21,0.01311,0.021162,0.3546938775510204,0.002462,10.959183673469388,5.08,8.96898,57.66974,47.19195,14.2917,5.15507,12.97391,9.1826,11.2,4.31304,8.66086
2023-06-22,0.013580000000000002,0.027664,0.3659183673469388,0.0026119999999999997,19.84,9.22,10.10058,55.658,48.1559,17.97988,5.32271,10.53913,10.43478,9.66956,4.0,9.1826
2023-06-23,0.020324,0.04126326530612245,0.5147999999999999,0.0026119999999999997,34.98,22.56,8.88516,55.07124,43.6295,14.79463,4.40067,9.32173,10.15652,9.87826,3.30434,7.02608
2023-06-24,0.01826734693877551,0.050755999999999996,0.47897959183673466,0.002768,37.18,25.0,8.54987,43.88097,33.94803,13.87259,2.51466,9.07826,9.56521,8.90434,3.75652,9.07826
2023-06-25,0.012667999999999999,0.048628,0.43660000000000004,0.002632,31.34,21.72,8.38222,40.48616,31.601,13.57921,2.6404,8.0,9.11304,7.75652,2.67826,7.33913
2023-06-26,0.013004,0.0287,0.38142857142857145,0.002492,16.6,9.22,10.10058,64.75272,49.11986,14.37552,4.65213,11.02608,10.46956,9.53043,5.00869,9.07826
2023-06-27,0.013522000000000001,0.047184,0.359375,0.0025879999999999996,20.183673469387756,9.7,10.10058,58.6756,41.24056,16.1777,5.15507,10.9913,11.13043,10.26086,3.93043,9.25217
2023-06-28,0.01492,0.045956000000000004,0.4234042553191489,0.002614,31.0,20.48,10.43587,61.39983,44.63537,13.57921,3.772,11.51304,10.67826,7.47826,3.86086,7.5826
2023-06-29,0.015138,0.033564,0.4138,0.002396,33.08,21.56,10.01676,56.07711,40.86336,14.92036,4.48449,10.57391,10.7826,8.86956,3.86086,7.82608
2023-06-30,0.019538,0.045826000000000006,0.4886,0.0024679999999999997,34.86,22.9,9.47191,54.86169,41.61777,11.90276,3.64626,8.86956,9.53043,7.86086,3.96521,8.93913
2023-07-01,0.016682,0.044566,0.45020000000000004,0.002646,27.346938775510203,17.38,7.46018,43.33612,33.73847,10.47778,2.76613,7.75652,9.35652,8.03478,4.17391,7.82608
2023-07-02,0.012806,0.034926,0.3858333333333333,0.002566,19.34,12.44,8.6756,40.48616,30.63704,11.48365,2.80804,8.8,7.37391,7.13043,3.5826,7.93043
2023-07-03,0.018864000000000002,0.044652000000000004,0.44604166666666667,0.00256,31.7,20.081632653061224,10.98072,67.22548,50.0,16.30343,5.19698,9.91304,11.47826,9.11304,4.34782,9.46086
2023-07-04,0.017738,0.033488,0.43918367346938775,0.002634,31.92,22.52,10.98072,61.94467,44.34199,14.41743,5.11316,11.72173,10.71304,8.48695,3.75652,9.11304
2023-07-05,0.012248000000000002,0.051508000000000005,0.4220408163265306,0.002516,25.68,13.58,9.47191,68.35708,41.53394,13.57921,5.53227,10.57391,10.36521,9.35652,3.65217,8.03478
2023-07-06,0.016404000000000002,0.064758,0.55,0.00294,46.72,25.96,10.81307,64.75272,43.50377,15.84241,4.61022,10.60869,10.46956,10.36521,4.13913,8.20869
2023-07-07,0.01955,0.046014,0.4806122448979592,0.00296,41.54,19.76,8.21458,64.92036,41.19865,14.58507,5.82564,12.13913,10.15652,8.3826,4.13913,7.68695
2023-07-08,0.013052,0.039060000000000004,0.36204081632653057,0.0025940000000000004,12.08,6.08,8.46605,48.5331,34.6186,12.61525,3.3948,10.4,9.14782,7.86086,3.93043,7.5826
2023-07-09,0.011366000000000001,0.039882,0.3696,0.002422,15.98,8.6,8.54987,41.86923,30.4694,11.69321,3.18524,9.14782,7.68695,8.66086,3.65217,7.89565
2023-07-10,0.016526,0.049968000000000005,0.4414,0.0025979999999999996,32.98,19.38,10.43587,76.90695,49.87426,15.67476,7.1668,13.1826,10.85217,11.09565,4.48695,9.25217
2023-07-11,0.019792,0.037122,0.42346938775510207,0.0025940000000000004,19.58,10.22,10.14249,64.12405,44.50963,14.20787,4.19111,11.54782,8.48695,8.52173,4.17391,7.72173
2023-07-12,0.020832000000000003,0.031276,0.4104081632653061,0.0026479999999999997,24.26,14.34,10.14249,63.99832,43.29421,13.83067,6.95725,12.8,11.61739,9.91304,3.72173,7.26956
2023-07-13,0.02098,0.016372,0.4373469387755102,0.002624,23.88,14.9,9.84911,62.48952,43.50377,13.62112,5.95138,14.05217,10.50434,9.32173,4.5913,7.93043
2023-07-14,0.014028,0.026742,0.3659183673469388,0.002438,16.04,9.18,9.59765,60.10058,40.2347,12.82481,5.44844,12.34782,9.28695,9.1826,4.69565,7.44347
2023-07-15,0.012468,0.034657999999999994,0.4061224489795918,0.002438,22.16,12.89795918367347,8.08885,48.61693,36.37887,11.06454,2.76613,10.43478,8.62608,8.90434,3.7913,7.82608
2023-07-16,0.011832,0.03214,0.3722916666666667,0.00253,30.06,15.32,9.17854,43.33612,29.37971,10.72925,4.27493,11.68695,7.37391,8.24347,3.7913,6.4
2023-07-17,0.018104,0.022622,0.3772,0.002688,25.64,13.68,12.53143,75.943,51.46689,14.87845,6.37049,13.6,11.30434,10.88695,5.25217,8.97391
2023-07-18,0.015354000000000001,0.010248,0.3463265306122449,0.002566,15.78,7.64,13.03436,72.46437,46.68901,14.71081,4.9036,11.75652,11.02608,11.16521,4.24347,7.23478
2023-07-19,0.01641,0.027602,0.40479166666666666,0.002698,29.34,16.04,11.02263,69.06957,44.50963,13.74685,5.02933,12.55652,11.2,10.36521,4.69565,7.44347
2023-07-20,0.023772,0.045696,0.5663265306122449,0.00296,56.04,16.327102082725187,11.39983,69.74015,44.17435,14.79463,5.19698,11.86086,11.26956,9.25217,4.55652,7.51304
2023-07-21,0.025367999999999998,0.0299596933781823,0.6193877551020408,0.003054,60.98,16.68375760685416,10.60352,64.50125,42.07879,15.8005,4.61022,14.05217,11.37391,9.1826,4.66086,7.5826
2023-07-22,0.011770000000000001,0.035036,0.37612244897959185,0.002986,29.44,20.06,10.01676,52.68231,35.49874,13.28583,2.47275,11.7913,10.08695,8.41739,3.65217,8.34782
2023-07-23,0.007948,0.010653999999999999,0.27416666666666667,0.002412,9.4,4.375,10.35205,46.06035,28.66722,13.28583,2.72422,11.2,8.69565,9.28695,3.47826,8.10434
2023-07-24,0.015269999999999999,0.03254,0.37673469387755104,0.002718,21.18,12.8,14.12405,76.6974,49.07795,17.18357,6.11902,15.2,12.10434,11.86086,5.14782,10.33043
2023-07-25,0.012888,0.022214,0.314,0.002666,18.04,9.62,10.64543,72.00335,42.79128,15.50712,5.19698,15.65217,12.03478,11.26956,4.03478,10.01739
2023-07-26,0.01302,0.014066,0.29408163265306125,0.00269,12.88,5.244897959183674,13.66303,64.62699,44.50963,16.09388,4.65213,14.43478,13.07826,11.33913,5.1826,7.61739
2023-07-27,0.01635,0.022466,0.336,0.002866,20.94,11.612244897959183,12.15423,67.97988,44.88683,14.54316,4.06538,14.26086,12.93913,11.13043,5.70434,9.73913
2023-07-28,0.016426,0.023652000000000003,0.3504,0.003368,31.12,20.92,12.48952,63.41156,50.16764,16.05196,3.89773,12.90434,10.88695,9.6,5.28695,9.87826
2023-07-29,0.012825999999999999,0.024066,0.316530612244898,0.003296,28.04,19.94,9.09471,50.7544,40.48616,13.32774,2.47275,10.57391,12.3826,9.25217,3.82608,8.5913
2023-07-30,0.011496,0.02926,0.2985714285714286,0.00254,14.7,8.89795918367347,8.63369,48.36546,33.487,12.90863,2.76613,10.4,9.80869,8.3826,3.72173,8.90434
2023-07-31,0.01736,0.034514,0.3638,0.0028039999999999996,28.92,20.36,11.98658,71.87761,52.13746,15.54903,5.23889,14.60869,13.91304,12.5913,5.46086,10.92173
2023-08-01,0.017381999999999998,0.045668,0.3736,0.0026,29.0,20.32,11.39983,62.32187,42.91701,15.08801,5.23889,13.46086,12.34782,11.33913,5.25217,10.71304
2023-08-02,0.018174,0.03017,0.3826,0.0028160000000000004,33.1,22.6,10.9388,64.58507,40.40234,15.92623,4.48449,11.47826,11.61739,11.30434,4.90434,8.90434
2023-08-03,0.016372,0.022976,0.3120408163265306,0.00293265306122449,21.96,13.84,11.90276,63.36965,39.31265,15.50712,4.19111,13.32173,13.32173,11.7913,4.76521,9.14782
2023-08-04,0.015996,0.023038,0.3022916666666667,0.002996,20.52,11.78,9.84911,60.81307,37.55238,14.08214,4.23302,11.02608,12.41739,10.26086,4.62608,8.41739
2023-08-05,0.011508000000000001,0.025092,0.27369565217391306,0.00294,20.0,11.78,9.72338,49.37133,31.76865,11.81894,3.47862,10.43478,10.9913,9.66956,4.41739,8.52173
2023-08-06,0.01160408163265306,0.031884,0.31854166666666667,0.002504,21.4,13.88,10.05867,44.71919,27.53562,11.60938,3.18524,10.43478,8.93913,8.66086,3.16521,9.66956
2023-08-07,0.011044,0.023704,0.29229166666666667,0.0025080000000000002,11.224489795918368,5.36,10.26823,69.99161,39.94132,15.63285,3.85582,14.26086,12.55652,11.89565,4.52173,9.91304
2023-08-08,0.010018367346938775,0.02353469387755102,0.26595744680851063,0.0025081632653061224,8.702127659574469,3.3958333333333335,10.9388,59.47191,36.92372,15.25565,4.69404,13.80869,11.26956,11.82608,4.45217,9.32173
2023-08-09,0.009507999999999999,0.018106,0.26574468085106384,0.002504,8.18,3.1,10.98072,58.34031,35.373,15.54903,3.68818,14.26086,10.64347,10.1913,4.66086,9.04347
2023-08-10,0.00932,0.031296,0.25166666666666665,0.002378,5.18,1.9591836734693877,9.63956,53.35289,32.3554,12.7829,5.23889,12.62608,8.66086,9.94782,3.86086,7.30434
2023-08-11,0.014681999999999999,0.029126,0.38081632653061226,0.002548,16.14,8.666666666666666,9.76529,54.40067,34.87007,13.41156,3.85582,11.61739,11.44347,10.26086,5.07826,8.24347
2023-08-12,0.014878,0.029082,0.38020000000000004,0.002482,18.54,10.1875,9.55574,45.93461,27.61944,12.86672,3.14333,10.12173,10.60869,8.76521,3.61739,8.8
2023-08-13,0.01237,0.03697,0.44306122448979596,0.0025440000000000003,28.1,17.041666666666668,10.22632,36.75607,24.60184,13.36965,2.6404,9.35652,10.67826,8.90434,3.54782,9.35652
2023-08-14,0.01779,0.036644,0.533125,0.002742,39.76,26.142857142857142,11.90276,59.8072,37.92958,16.21961,4.81978,11.54782,13.53043,11.51304,5.11304,9.87826
2023-08-15,0.011139999999999999,0.032355999999999996,0.3876086956521739,0.0025719999999999996,25.32,15.122448979591837,10.22632,40.36043,25.44006,14.45934,3.98155,10.67826,10.26086,7.40869,3.44347,7.68695
2023-08-16,0.014534,0.029842,0.3791304347826087,0.002662,18.96,9.775510204081632,11.98658,65.4233,37.63621,17.60268,4.61022,12.90434,12.55652,9.53043,5.25217,9.21739
2023-08-17,0.01985,0.043582,0.5261702127659574,0.0028599999999999997,26.32,16.36,11.14836,57.79547,34.70243,16.97401,4.35875,11.40869,12.34782,9.91304,4.17391,8.76521
2023-08-18,0.021858,0.051504081632653055,0.5287499999999999,0.002948,36.48979591836735,24.9,10.47778,54.61022,36.75607,15.92623,5.19698,11.96521,12.52173,10.1913,3.96521,10.05217
2023-08-19,0.018522,0.044286000000000006,0.46285714285714286,0.003124,27.08,17.72,9.22045,45.18021,27.11651,12.82481,2.55658,11.2,12.13913,7.96521,3.5826,8.73043
2023-08-20,0.0127,0.040122,0.41914893617021276,0.002772,26.08,16.8,8.46605,36.21123,25.73344,13.41156,2.51466,8.8,10.33043,8.13913,3.54782,8.31304
2023-08-21,0.016292,0.028679999999999997,0.3914893617021276,0.0027900000000000004,25.52,15.14,11.27409,60.01676,39.56412,17.09974,4.5264,11.51304,13.11304,9.9826,4.03478,11.96521
2023-08-22,0.013839999999999998,0.019506,0.3140425531914894,0.0028199999999999996,19.74,11.82,9.01089,55.02933,37.55238,16.72254,5.95138,11.09565,14.22608,8.8,3.68695,10.85217
2023-08-23,0.015109999999999998,0.025748000000000004,0.355531914893617,0.002536,10.48,5.32,9.93294,54.56831,35.12154,16.21961,4.06538,10.81739,13.11304,8.83478,3.26956,8.69565
2023-08-24,0.01224,0.032336000000000004,0.33936170212765954,0.002456,7.387755102040816,2.78,9.72338,52.38893,35.62447,15.25565,4.98742,11.33913,13.66956,9.3913,3.23478,9.63478
2023-08-25,0.014582,0.034324,0.4027083333333334,0.002636,18.4,8.24,8.38222,48.23973,29.46353,16.05196,5.61609,10.43478,12.62608,8.5913,3.54782,8.76521
2023-08-26,0.015874,0.059934,0.5435416666666667,0.002848,38.64,23.32,8.42414,39.06119,27.28415,16.01005,2.59849,9.84347,14.71304,7.5826,3.96521,9.21739
2023-08-27,0.012158,0.036298,0.454375,0.0025879999999999996,28.34,17.58,8.63369,34.95389,23.30259,15.50712,3.52053,9.00869,13.53043,6.92173,2.92173,7.30434
2023-08-28,0.013089795918367347,0.024526,0.3526666666666667,0.002424,14.5,7.4,10.47778,62.40569,38.13914,23.21877,7.33445,11.93043,15.2,9.46086,3.61739,10.57391
2023-08-29,0.013689795918367349,0.017922,0.33893617021276595,0.002482,13.6,6.3,11.19027,51.84409,38.80972,19.86588,5.658,11.65217,16.17391,8.62608,3.2,8.69565
2023-08-30,0.020436,0.020274,0.4679166666666667,0.002688,19.32,8.98,10.85498,52.93378,39.89941,18.14752,7.58591,12.24347,15.5826,8.48695,3.5826,8.34782
2023-08-31,0.018956,0.027982,0.43770833333333337,0.002898,23.3,11.94,9.22045,51.42497,35.07963,17.89606,6.20284,11.06086,14.26086,8.10434,4.17391,8.3826
2023-09-01,0.017824,0.032622,0.4484,0.0027799999999999995,27.02,13.22,10.68734,50.08382,31.26571,25.1886,4.65213,12.03478,21.11304,9.25217,4.31304,9.63478
2023-09-02,0.01829,0.03634,0.4577551020408163,0.0026387755102040816,29.06,16.48,10.5616,43.00083,29.21207,27.829,3.05951,10.64347,27.33913,7.47826,4.69565,10.67826
2023-09-03,0.011334693877551021,0.023889999999999998,0.40122448979591835,0.0024816326530612246,17.38,10.24,9.89103,38.76781,24.22464,28.45766,2.34702,10.26086,19.65217,6.92173,3.61739,11.96521
2023-09-04,0.015648,0.016004,0.41,0.0025816326530612244,17.64,8.32,11.73512,67.77032,41.45012,29.29589,5.19698,13.28695,23.44347,9.42608,4.97391,11.68695
2023-09-05,0.016116,0.023388,0.36061224489795923,0.0025897959183673472,17.94,8.16,12.82481,58.88516,36.16932,30.63704,5.69991,11.44347,23.61739,8.24347,4.97391,11.89565
2023-09-06,0.013824000000000001,0.022162,0.36700000000000005,0.002573469387755102,19.44,8.88,11.23218,63.03436,34.57669,32.10393,5.15507,11.23478,24.45217,8.8,5.32173,12.41739
2023-09-07,0.014372000000000001,0.030682,0.36119999999999997,0.0025244897959183672,19.2,9.26,13.41156,60.14249,34.74434,40.19279,5.2808,21.35652,30.60869,9.28695,5.1826,12.83478
2023-09-08,0.017088000000000002,0.032502,0.3638,0.0026469387755102044,18.4,8.06,13.5373,52.59849,34.9958,46.73093,5.57418,12.5913,36.20869,7.26956,5.63478,13.73913
2023-09-09,0.018798,0.03835,0.4406122448979592,0.0028448979591836733,30.86,16.06,9.13663,43.88097,30.25984,42.33025,2.89186,10.81739,35.02608,8.13913,4.62608,13.53043
2023-09-10,0.016073999999999998,0.047054,0.46551020408163263,0.002979591836734694,35.24,21.7,12.61525,38.76781,24.09891,43.58759,3.93964,10.29565,27.44347,6.64347,3.72173,14.67826
2023-09-11,0.019082,0.03934,0.41571428571428576,0.0028122448979591838,30.28,18.32,15.0461,66.01005,39.68985,49.74853,4.9036,13.46086,37.1826,8.13913,5.6,13.77391
2023-09-12,0.01982,0.034859999999999995,0.4073469387755102,0.002782,29.58,16.0,14.96227,61.48365,37.42665,45.85079,5.82564,12.03478,32.93913,8.5913,5.25217,13.73913
2023-09-13,0.020274,0.02553,0.4052,0.002636,22.836734693877553,13.73469387755102,13.07627,56.83151,35.373,39.27074,6.66387,12.20869,25.80869,8.62608,3.93043,11.09565
2023-09-14,0.012766,0.027313999999999998,0.32395833333333335,0.002512,8.9,2.94,11.69321,55.74182,34.66051,32.81642,5.82564,18.36521,27.37391,9.1826,6.05217,10.53913
2023-09-15,0.013977999999999999,0.024158,0.34306122448979587,0.00247,9.62,3.510204081632653,12.40569,54.1492,32.39731,34.2414,5.07124,13.77391,24.27826,8.66086,4.27826,11.61739
2023-09-16,0.014458,0.016852,0.3868,0.00248,11.0,4.98,11.10645,49.24559,26.61357,26.82313,1.886,11.96521,19.86086,7.40869,4.55652,10.95652
2023-09-17,0.013036,0.033204,0.39759999999999995,0.002676,14.612244897959183,9.204081632653061,10.47778,43.71332,22.17099,28.70913,2.6404,12.17391,19.33913,7.68695,4.20869,9.80869
2023-09-18,0.017526,0.029220000000000003,0.4006,0.0030759999999999997,18.32,10.326530612244898,12.65716,70.24308,41.99497,35.95976,5.82564,15.40869,27.2,9.11304,5.07826,12.76521
2023-09-19,0.020048979591836734,0.0360795918367347,0.4227083333333333,0.002840816326530612,28.3265306122449,16.612244897959183,12.82481,59.72338,38.01341,43.79715,5.40653,14.81739,31.75652,9.87826,6.71304,10.92173
2023-09-20,0.016573469387755103,0.030751020408163264,0.4167346938775511,0.002587755102040816,22.244897959183675,14.408163265306122,14.08214,56.91533,32.69069,35.20536,5.40653,14.57391,28.62608,8.55652,6.1913,9.32173
2023-09-21,0.013826530612244897,0.026926530612244898,0.32142857142857145,0.002624489795918367,11.571428571428571,4.270833333333333,13.24392,55.53227,35.58256,40.48616,5.23889,18.33043,32.10434,8.73043,6.05217,11.82608
2023-09-22,0.020291836734693876,0.018457142857142856,0.4177551020408163,0.0029122448979591836,20.244897959183675,8.918367346938776,13.49538,51.1316,37.51047,47.23386,4.77787,15.13043,39.37391,8.8,7.5826,13.84347
2023-09-23,0.01686530612244898,0.024422448979591838,0.39125000000000004,0.002714583333333333,18.53061224489796,9.10204081632653,13.49538,38.47443,29.21207,53.60435,2.72422,14.92173,47.33913,7.5826,6.33043,12.86956
2023-09-24,0.008591836734693877,0.03441428571428571,0.286875,0.002404255319148936,11.428571428571429,4.244897959183674,15.00419,39.73176,27.28415,55.11316,3.47862,15.16521,44.3826,7.06086,6.71304,13.70434
2023-09-25,0.01665918367346939,0.026391836734693877,0.33804347826086956,0.00245,12.714285714285714,3.836734693877551,16.51299,66.5549,44.3839,61.35792,5.78373,21.6,53.56521,9.56521,8.24347,15.96521
2023-09-26,0.017722916666666668,0.016733333333333333,0.39875,0.0024,6.4375,2.7916666666666665,14.92036,57.83738,35.66638,40.82145,4.86169,16.41739,32.66086,10.67826,6.29565,12.03478
2023-09-27,0.01699795918367347,0.015530612244897959,0.4222448979591837,0.0024244897959183674,10.122448979591837,4.469387755102041,11.44174,52.38893,35.28918,31.51718,4.06538,15.09565,27.09565,10.22608,4.66086,10.88695
2023-09-28,0.012320408163265307,0.04899183673469387,0.6206122448979592,0.002651020408163265,46.673469387755105,30.816326530612244,10.85498,34.66051,21.91953,24.51802,1.96982,12.48695,23.51304,7.86086,5.25217,12.45217
2023-09-29,0.01332857142857143,0.035720408163265306,0.5293877551020408,0.0027591836734693876,34.30612244897959,18.306122448979593,11.23218,35.28918,21.96144,37.63621,2.68231,12.27826,27.65217,7.82608,4.90434,15.86086
2023-09-30,0.011281632653061223,0.040322448979591835,0.42081632653061224,0.0027244897959183673,26.632653061224488,11.795918367346939,13.41156,37.42665,23.26068,44.71919,2.2632,17.11304,35.68695,9.49565,5.84347,15.2
